schedule,p1,p2,p3,p4,p6,p8,p9,p10,p13,p14,p15,p16,p17
45,-45.7816232337185,-8.93439487472201,-1.25870922068729,NA,-30.042909774603,NA,NA,-4.88304124350072,-56.0764433909029,-38.9958816021644,NA,-17.6793292701608,NA
45,-54.3142413691491,-13.2317235010053,-9.74527898404541,NA,-28.0313940599464,-12.7717399419476,-6.70450196081209,-57.1846340741733,NA,-37.1053430769827,12.7301595265644,-52.170066726521,-49.5987906695928
45,-49.2471527150441,-52.2867422669414,-10.8643201758036,NA,NA,1.26498243853715,-7.5482619829232,-39.038075327598,-37.2270817126629,-35.4283239560719,NA,-40.9558569583297,-50.9693706983114
45,NA,NA,-20.3117896938171,NA,NA,0.635385268534891,-16.7400393448347,-26.5650769601697,-38.9227866075276,-36.8049064820549,-24.6796132098029,-50.8677431335516,-38.3710909430198
45,-55.586274232889,-13.3480560308286,-0.568871351800899,-33.9762174411872,-54.7847094339628,NA,13.6959603332563,-48.8718383039434,-40.2129792918892,-50.3590532540615,12.5432546087243,-40.4141891651966,-50.3897739303323
45,-42.3509680262729,-51.9092972738759,11.9883325273073,NA,-69.8263021841579,-42.8378174200695,NA,-27.4609170511666,-46.8991171094343,-50.8077579464568,NA,-3.35191246450371,-43.1694364555572
45,-54.4709952192637,-47.2901143417691,-7.44783432314165,NA,NA,NA,-16.4565396178349,-45.5102598752925,-45.3285533763044,2.12455568330179,6.23409576388789,-51.0331772098093,-43.3874076806713
45,NA,-43.6381432566177,-15.0550849467882,NA,NA,-26.0412993709463,NA,-46.8797921740762,NA,-37.0891283856679,-26.3333706343445,-28.0031262922401,-49.2471527150441
45,-31.1654207099948,NA,-2.88948490144121,NA,NA,5.64068381167917,-36.0772259603162,-54.3195594750439,-31.8781865065959,-54.9856312905461,-37.39095002532,-39.0605241747438,-42.719996942388
45,NA,NA,-3.66418432074071,6.44289058980254,NA,-28.7384460437571,NA,-0.648062139714775,-46.123801487502,-46.628243336703,-6.74266629023534,-50.3792487263746,NA
45,-51.2479224598986,-49.7197128875583,-2.18129476678947,-33.3793792909069,NA,NA,NA,-39.0680692161022,-44.1570521582305,-65.3872208999403,-13.0897276286895,-44.413000999283,13.94080022455
45,-47.5260494452075,NA,-2.83219947843035,10.7181040745928,-64.0404280043583,-52.7776734837695,-49.416434787257,-59.773764117364,NA,-34.1778294170667,NA,-46.021086161729,-47.8432450780482
45,NA,-55.18800875623,0.230102295097217,NA,-8.43580716975892,NA,-13.150022754799,NA,-60.1964921948854,-53.3185859932546,-6.23058694903241,NA,-42.0185387800178
45,NA,-51.4121242462215,-6.73760503578597,NA,-13.6161197317843,NA,NA,-15.3754612976442,NA,-43.7714030441234,2.01180690446018,-46.9508494998088,-44.8637927683575
45,NA,-52.922174092804,-0.90694405981843,-17.7382741918886,-21.4118372306501,NA,-14.6923133851961,-2.34239012601825,NA,-46.6939532019737,-19.6712366157402,-46.2403570558317,-43.1008828905656
45,-45.5038778923204,-47.9200707563652,-10.2053358786912,NA,NA,-17.5996062699186,-5.76807992704465,NA,-46.3239079942555,-35.2675812602562,-2.11849269031328,-28.4729410415718,-46.6573750397797
45,-45.6250203580951,-46.5939060454497,-7.53273863449072,NA,NA,NA,0.664558105974213,-31.8996699456085,-39.2207057210799,-43.1601871577231,NA,-53.6851069010493,-39.7890382121071
45,-40.7550653497348,-53.0893831368441,-4.71071707544395,-35.3586905477867,-20.6578954103659,NA,-5.37997559821774,-2.09928516037255,-38.0887612144089,-43.4630486469554,-10.9686253554305,-30.5282123549203,NA
45,-57.3248707107064,-49.0045289827098,0.202561607614412,-60.6249654421358,-10.9896497460387,NA,-14.1430796705911,-49.4522960349127,-48.1057125443516,-28.245092679543,-5.94714042040013,-6.29210610012747,-43.1181494532945
45,-48.4210592939954,-54.5272316100693,-12.1362795773741,-42.2475822300018,NA,NA,3.82234899546358,NA,-35.3897256322999,-27.3975912503826,-0.744496085461308,-44.6610820326581,-43.2956706747655
45,-49.1553187905524,-37.5564210802674,-8.33670359799401,-47.5606922871085,NA,NA,-4.79462115204203,14.5315140375413,-37.8464731151395,-34.1314746598313,-1.70616305905759,-30.5324490474889,-41.7440883866995
45,-42.9446882570114,-47.2673866954154,-1.53215035314166,-68.2487336351875,-3.59489548504221,-40.4546020672587,NA,-34.81199124377,-43.6804339802334,-51.3798498764139,0.346473215963472,-5.31380568573924,-40.8969306598828
45,1.86976962756426,-7.02355359724144,-1.21296422369243,10.7205811771445,-3.49995585560954,-16.8847008105556,NA,NA,-46.6245662941779,5.19442890773481,-4.88304124350072,-3.66216061683702,NA
45,-51.0362422937094,-44.8918581474012,-12.0133069179191,NA,-13.3784041670899,NA,NA,-4.83481351390971,NA,-40.0302366975781,NA,-48.5484239656572,-40.9400709599912
45,NA,-46.3027677897272,-12.5017817216914,-44.3852164398908,-32.0693432825968,-40.8752074902199,-7.0428191956867,-4.16648463881312,-47.6490319737271,-36.9351867691997,NA,-52.2157722984541,-37.6757451693665
45,NA,NA,-42.7885384677684,-51.6477366565345,NA,NA,NA,9.48467326733018,NA,-35.0038075247244,-23.1406099571147,-33.3253355451221,-57.6515517935467
45,-2.23117605538261,-40.3327849838987,0.442216324555816,-39.6854303672212,-3.6726076874116,-35.4833221452101,-3.4395219383923,NA,-47.0773498843715,-42.6287941934236,-44.0933261928793,-31.7534404836452,-43.6147795144159
45,-52.7786053560129,-49.7045612524431,-8.13730207452954,NA,-27.5702566232825,NA,11.9267759437503,-12.7610881032889,-42.7098856582309,-48.6726812915002,-34.7539152981795,-26.9841563578504,-41.9975333627795
45,-40.1257868411444,-54.114326034563,-19.8935539541342,NA,-24.4859733520915,NA,NA,-5.70579189471511,-51.0535642736237,-51.9437628524801,-20.9500515472178,-52.611117995439,-37.5388544823049
45,-42.4192810989142,-59.8205384282252,-13.723339397226,-41.5692391085795,-17.0384310666087,-35.7429102601344,3.97461319052846,-17.7585612573636,-38.120771082676,-38.5260332760943,NA,-47.0997916808725,4.60119064381508
45,-7.48637818118453,6.97601013052041,-19.0671576034076,-35.5750621759504,-14.0396842977315,NA,-47.6167911281143,NA,-48.8219807419223,-3.07115334773912,-57.1717853736277,-4.97972140384922,-44.8626449595029
45,-45.6743272401801,-51.5980211835023,-5.73400331685285,-33.500339541145,NA,NA,-34.9207964732384,-14.3261652682856,-49.0565894213646,-32.9925025173973,-42.8547031879471,-30.2406054591482,-33.4430196374588
45,-44.1985125055304,-56.909261500662,-8.73545035376289,-1.3092805609954,-20.5971904837853,-17.6037379276577,14.4921445159562,-10.0252084496606,-32.3864658394818,-49.3339304744591,-54.0543534960385,-46.2509605513353,NA
45,-49.7965950594061,-53.8398254963533,-18.890145458422,NA,-32.574082347986,-36.4393309457271,-29.5548193948738,-9.88120631524389,-39.7094707063123,-44.3311309097864,-61.9314971997571,NA,-42.4595747642763
45,-46.8551019559256,-45.3101532925152,-12.2434483871825,-19.3512057930589,-43.6381432566177,-55.5400332018175,-39.9740222289429,-2.48182768417737,-48.7053821363754,-43.9403824589833,NA,-20.9282633503145,-38.533864315254
45,-53.186494826034,-52.006839399242,-7.75665142974109,-47.3694414698269,-37.6211822549566,NA,-67.4238109021415,-21.5204394385688,NA,-49.1171630678505,4.82646089162675,-38.3238724473206,-51.6211573311975
45,NA,-44.1143475449076,-14.9053405413952,-45.626800616122,-70.5594583223992,-42.7840317587527,11.4011309512706,8.67163939358823,-44.4894163788873,-47.0890092653862,NA,NA,-41.1903197521664
45,-55.8082961365626,-56.9977640832407,-11.8003569490665,NA,NA,NA,-32.6003026319563,-25.6638277259179,-56.7392755851217,-38.7188815408373,-15.7945181890517,-38.8363461900679,-45.5102598752925
45,-56.8065134057949,-53.8218240575486,-4.57987266395677,NA,-47.0325158426654,6.25560252658205,-59.5791268255816,-9.2332000350781,-38.0750263686288,-48.9935331841704,-49.8775043218139,9.86933964144993,-7.0413993665148
45,-44.2025968546049,-58.1753102971199,-14.3561605685277,-26.3632109618869,-25.9403358261105,-38.2214499504665,-42.3724481701549,-21.3108898193417,-44.4961221076795,-53.0942327710446,-32.7696051108434,-34.6472858837123,-33.0644689875776
45,-58.59885382502,-63.7808396296848,-8.06024932841074,-32.617000487597,-57.1846340741733,-21.7329922577479,-63.0914878789715,6.34019174590992,-44.6862234486223,-52.1939818289708,-15.4894726831857,-46.0076778566511,NA
45,NA,-50.4049068203252,-4.78844637272895,-30.5552971273341,NA,-41.9637193132419,-61.681873108707,-9.45526556966619,-57.5966030750738,-39.0553771944732,-0.406846590630902,-45.6489863832565,-44.4243822228362
45,-39.3800919578665,-51.191547617232,-6.32956808022564,NA,-47.7091106562339,NA,-64.3027527453289,-16.0632475786177,NA,-45.766019955252,-5.2313225345652,NA,-46.1644113214731
45,-47.135741998057,NA,-25.1335235327071,-36.9868276914781,-54.2595241537694,-53.8127034440872,-62.1057441643008,-2.46877206456073,NA,-45.5934889870407,-32.3917816934772,-40.7832350004196,-41.7119248625082
45,-47.9009514397122,-41.4639730676116,-10.5609954207995,-19.2953391239958,-63.4413205856871,-44.8411097467314,-45.5468382094546,-16.623999899407,-44.1713471643109,-43.7648694475724,-47.3399667508497,-13.2114465129973,-45.6005705267728
45,-53.5238660411737,-50.3610541128486,5.7337798281369,-11.9304994541422,-51.3801849522935,NA,-64.804118583503,-22.7637774525383,-46.6928844231999,-50.7574604135245,-12.6788885234851,-37.9092394105399,-43.6769279799696
45,NA,-47.1445186187962,-8.37431616009443,-46.8825670191792,-64.5833146982961,-50.5000168735622,NA,-18.6583460061246,-41.5101878785543,-46.1968365374664,-23.5723345896985,-44.2021235909146,-33.3498479395592
45,NA,-48.061272534233,-4.36130000131642,NA,-56.4479753902622,NA,-57.9795058108222,-1.10377623566433,-51.0190270401935,-47.4181702700746,-43.9878924796289,-23.5031904059052,-47.2423377385532
45,-44.8918581474012,-45.825820017634,-12.5017817216914,NA,-59.0906147813966,-57.5959951482569,NA,-22.782970920341,-44.3820023534119,-39.3241773235073,-46.9216435702275,NA,-53.3769797732443
45,-48.8206883785407,-47.1742311587411,-13.5261549519416,-33.1391928585165,NA,3.605574314214,NA,7.04304242357093,NA,-57.1066071131128,-46.0159361034253,-39.1076126961086,NA
-45,NA,NA,-18.7836633390291,NA,NA,NA,NA,-2.95649679862265,NA,NA,NA,-11.0087821079093,NA
-45,NA,NA,-15.6594171546571,22.669841592449,NA,NA,NA,-4.45402806689245,-4.06370917720702,NA,14.7590572136752,NA,NA
-45,NA,48.2264982475468,-4.40013982624523,-27.5960851729944,40.4574406373321,69.8693938509883,NA,3.73549904956405,NA,NA,NA,29.5171311220244,NA
-45,45,38.0323328051605,0.396808816369299,33.4838927663514,NA,NA,-24.5128978956042,-4.22016983269952,NA,NA,NA,33.7478255433948,NA
-45,49.4671590613893,45.3452465931642,12.266416058312,41.9600027812288,45.8381214274535,-27.7216501911652,NA,-29.6172457773137,58.8716433933922,28.3668457206054,34.0308301169794,44.8958519663331,49.85436808477
-45,44.1521899341702,41.3965556883559,-17.378821161191,39.7772112302698,55.9422069994561,NA,34.0389336111216,-5.74283519712691,40.5863546211273,28.1896145673137,36.3257418620004,NA,52.5440149703125
-45,NA,49.324477670114,-1.64974352771365,54.6102743677001,41.798024012665,NA,40.9422099807757,-21.1035445775476,50.3622902001065,42.1963841482346,23.5723345896985,27.6827639841357,48.8140649139018
-45,NA,NA,-24.5997840487564,41.6765436173008,NA,-0.514163706416476,24.2191917463591,-17.2565724846968,52.0151245091832,47.4453535052082,NA,NA,43.5155876079857
NA,NA,-3.64621003388226,3.6456593031421,-0.0835343241976402,-2.6358174888573,12.1457972321262,-6.04759617978241,1.74020784083418,5.55051669897108,0.256836872520169,7.13561671166485,0.504801822581882,7.66504541118139
NA,NA,3.45793447948716,-12.4715269319506,-1.14487774621439,NA,-17.0714338701385,-9.24611274556325,0.511805534019513,20.4358248021042,4.69372979479296,-1.73417420463822,-9.70049681205952,0.512140953328716
NA,29.1553507693254,-8.35526528126295,-12.0796612699459,-6.24648990729712,-3.10764261353803,9.28554064504566,-6.62583901562061,6.44423857646641,15.5206204705465,3.43917561876309,-10.0941018502568,-2.41102113204581,5.85831608860887
NA,1.41719353790604,13.1733864697943,5.69294099143211,-0.397420432572261,-28.4480953874584,0.428400869288101,-5.74283519712691,-4.68965626240551,0.730105374551277,-4.54873737258612,18.1382271036638,0.76306136592195,2.09604070474316
NA,3.00081308862625,-11.2113348842077,-4.26186872040206,-7.63846687321118,NA,-11.4665737273566,0.423711526191665,0.648062139714784,-3.06001471057927,-0.803973963677658,0.740357121625796,0.373332430787586,5.65323273130058
NA,-14.3685107207477,-7.37749536056007,-0.309368268973353,-5.50410758284264,NA,0.934075744757527,-0.874763908621618,-8.23848145247969,2.79582014302707,-4.23343698427552,3.0966481883773,-7.00312401757111,4.42055729120266
NA,0.554954782623751,1.28541175400379,-2.49536686487514,-3.81685535750014,NA,1.57632803354651,-12.6373559465887,3.06975735382299,3.25595345141915,0.783727680567316,-2.56760352673097,-8.35962774971659,0.553108619492586
NA,NA,-5.40319815688727,6.91924069218344,-10.3677071016187,13.0036886240056,-10.3026443952917,-5.10477493793144,-3.02195955913276,10.4950498623637,-6.08028912609163,-7.14373192213444,-5.20006389304752,0.0592705124461333
NA,-3.33465632228147,-12.9352012592567,1.00086939584585,0.361583799764336,25.218997136589,0.593016357813401,-11.0249852802995,6.81439035132108,-3.93843247709751,-12.4418636101987,-1.84756665667067,-0.250988696458433,-1.16915545412037
NA,-0.829393362623459,-3.1171280261446,-7.57123897061466,-2.60405968980949,-33.9144168026491,-9.17795112060459,0.684737230828372,-2.63823334638391,-1.2821554349817,-4.07237735452038,-1.96198832324474,-5.60006945291973,-3.513282165411
NA,-1.64875967736959,0.598799998484365,-10.5609954207995,-1.05422054475373,NA,0.608752802504052,-8.16665532126427,-9.72415715493597,0.932147513560187,-0.622273752799576,-6.87352782920599,4.06856195217362,8.52154734458002
NA,-3.85272192916585,-1.41125597516962,5.14665133334896,-7.87998301093639,NA,-1.45192049212933,4.08217907673598,-9.83414518527114,7.86638628980346,-1.29168424462434,13.4588717455015,-12.4748514456161,13.1463386748687
NA,0.403724724206546,3.24972881863992,-8.43711069989665,3.32171277867383,20.7494090007681,0.273229175383058,-0.269476780369823,7.53800472921296,3.39295680988004,-0.416797736193022,-8.62350048611023,-3.89105846563255,-1.65704803651816
NA,3.18252156499541,2.34144237942473,-8.26666032061287,-7.05198163349986,NA,-5.98002942049884,-4.13514720192321,-1.79968991741938,3.09833843865747,-5.41738144852401,10.5117455937091,-8.35909254633643,4.44280123863169
NA,3.38810097144148,-7.86920359329401,-7.78897050146809,-3.56046162019693,NA,-8.05360358928266,-1.34923392742453,-7.53273863449072,-6.42350206765346,-10.7503872237432,-17.3449028906814,1.51618037659742,2.98933496935656
NA,1.10770707669186,-9.26815718645196,-4.63705640744317,-9.36595011376813,NA,1.25058486592069,5.28858203604599,-6.89326934821611,5.01610703035181,-4.00187856260963,-0.367415382698893,1.87171858172072,9.30206170895653
