rot,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33
practice,14.7291868424027,-14.965067219472,148.592010840181,-1.15955536642365,16.0475012730938,-26.6992665103934,10.4252624259313,-3.64440424806265,1.99088151774261,7.10399445947983,-159.59650629823,0.822692758906468,-149.853611170285,13.9330127161097,2.34405394834239,6.45187547814105,-164.700331310447,-176.621636755221,47.0499577652926,-163.01916610607,-6.79558041030596,2.52921481680839,-21.2791378744136,18.0105975748402,0.614219596371776,7.38688252150505,6.43426137049074,3.35733965602539,4.17554575939703,6.24558340140566,13.1277079981833,-3.782811010816,-1.74732005185811
practice,10.5850902190631,9.44696590110142,1.73928054545222,6.57196364586636,-141.557927766789,-12.9392162887845,17.6919109651038,126.839028488092,-3.35733965602538,-8.08009055275301,7.50466140381244,10.7190503949299,9.89465262218099,-18.0105975748402,3.46814276482306,0.0817483562352682,0.99942715271303,-4.39525617346925,14.3853871705805,-5.64325084900161,2.00516186143407,3.30547266091023,-1.87974668481356,7.20172845108082,11.9093874490729,-3.60514723113245,8.51500029032044,5.15104728819045,10.5142306967286,14.4924005808213,5.22734207254687,-10.0174265660463,-5.34286535296123
practice,10.3672753632255,13.8494033523873,0.531709024366297,-0.870901937820907,16.2031330547472,-6.31370762870581,12.809282617725,-4.85588024955256,0.327973977506908,-5.84977552541655,-7.70485159645305,11.0468251037347,-0.999661674365829,-155.453114765492,-0.561000372106779,7.45978907619874,-10.0814972254527,0.0691954178618739,3.68759973627048,-0.963756532073524,-0.227052397412676,-5.89239793943077,-4.06144366862978,17.2892585609765,3.79472861703461,14.71225355854,6.70285503016313,-0.678588965908144,-12.5240242033895,6.78684565622337,-4.42468327979861,-9.76251783397713,-0.457888397026159
practice,12.144278049567,-5.53767779197439,1.9532977302718,17.5993861489372,12.4943856923895,-2.48721578306608,10.0595647730218,5.55604521958346,2.46808922135762,-170.855327805807,-6.74243083003279,-1.43455771586577,-0.89288986843005,-0.480716532293832,17.6757890277579,-0.507872584014449,8.94381258959547,4.71627283098493,7.70792203413489,4.7065679397906,1.79061262277034,4.86799459414464,-2.74765248803596,-3.09346524678578,-3.05718308646583,9.54941956106298,18.0657547613224,4.22667398728637,1.51561071726841,13.5578618427524,4.7783289862094,-3.82499777796906,13.8882103743003
practice,5.45562379494376,-1.84677983753616,8.51233198790043,10.8443904841606,2.38669574483523,-3.2960515003944,1.75346347482605,5.68236945614821,-8.77860404410998,-3.37630351594585,14.3265102860287,14.011574572141,-4.11084274455991,4.64837618092223,2.83794805543764,-3.04541598635404,11.0468251037347,10.353419578654,12.7089798439031,11.0275674156931,-3.20697507178135,3.60514723113244,2.65973271628147,16.5092571077669,9.92474329242183,-8.41307910201487,4.9232410365936,-0.89288986843005,14.3334560576629,-1.35100144394719,-0.0335134908161436,-11.6078992614671,-3.20099318057856
practice,6.53383574316191,-12.5089661883714,-2.87627763733455,4.5266577790056,9.07464130100431,-9.90196618120204,-3.06678734366323,11.942868046197,10.4200192216308,22.6331544740403,7.33428533182293,-4.20406135863775,4.06791565702755,-1.90906862548368,7.84007378405837,-2.00500696832647,-10.8443904841606,7.35764271025264,4.69116406082473,0.0734021459570273,-7.20531148607835,19.2789603285828,4.10674007901602,10.7341151153403,13.2078877513155,5.59882247063825,9.82067882045167,8.61550947611563,-1.19941437033669,3.60243759033576,0.45981462405923,-10.9839516416392,4.46051660757326
practice,4.66018967691915,3.11188662562769,-1.02357575718141,3.6108047022312,4.05584182847998,-6.17876754656911,14.1447874399929,-5.80051066329757,-3.11363000489137,-21.1448669331164,7.1426287526652,0.23570227503402,2.82128560809494,8.91044922337673,1.58099717365208,5.95288938974095,21.4581282453944,8.85589564409067,7.81899276785637,-0.886158932521922,10.7593797554583,1.37122392235276,-3.1232527204991,18.0483055326357,5.0080696613494,13.4493732999283,14.4215593126215,-7.10399445947982,3.99652049095657,3.83927635718359,6.49195400675314,2.52496397745397,9.30304500701591
practice,-8.95901438813119,11.6078992614671,7.8332413175057,5.22734207254687,8.06913114897195,-4.11084274455991,4.58374568709023,-5.96899053495139,2.82546616667984,-4.11074145350184,0.999661674365822,3.42917061217882,-3.97513779916641,3.30336280996733,8.14448577594258,5.52526821487288,-6.67096385029158,12.1714216199086,12.8491849114359,13.281585380364,-8.33549551518203,-9.37411735496253,4.69116406082473,-10.7990852970021,-5.54372957156805,-4.76383555467593,8.85513306688361,8.19047349134901,3.93947904463291,1.95826386604013,-3.43336905834025,-4.11771445644774,0.732674809839827
practice,3.61712874795896,-3.79224126789512,2.69484251041147,1.67398219356696,-0.731780287845059,6.90848782560042,7.13844350626549,14.2077655717191,4.74235725493103,-0.343770309187346,-2.2325280785591,2.46651294644702,-3.20710472550995,19.2789603285828,-5.08431965343661,7.702709931389,15.6091066528098,26.7469209547197,-5.80051066329757,-6.78684565622338,8.72327081036363,-1.73183859087775,0.540577874382067,-8.74381840572063,-1.21023876426094,48.2393449079526,10.353419578654,-14.9034873663468,3.52949718727991,1.74615584369627,3.5580945109871,-3.89653543849226,-0.623813119312242
practice,-10.353419578654,-1.96193725642288,-4.71627283098493,6.60981613315118,5.77252252793904,0.127662203134381,10.1421966707361,-4.3491122462854,-1.79553956173614,7.6218307826,3.73678632901901,2.76347294900016,-5.85625534113427,-10.0595647730218,8.74200427130495,-3.39881037520038,-11.2275692146278,4.21857408595099,-3.32128542856401,5.50849105885105,11.8715011427786,17.6991177094101,-11.9765676312099,-3.21414274209992,12.7420652411297,11.3252080310274,10.46532779272,-5.84977552541655,11.9894024251598,-8.04933338578729,-4.4891392528066,-8.49448550028192,11.5225065278528
practice,17.0026107905314,-8.46118499087376,-2.28436573021544,11.960885089914,7.42709668988001,-2.11152963666314,10.4535035197213,21.9121564201619,0.963756532073519,22.1910106494717,3.5879728976219,11.314797992855,10.0459602159206,8.41307910201486,1.12321632831177,5.78354166335177,20.9702685422456,27.1622752361032,3.79472861703461,6.0751427677415,-9.92474329242184,4.42974677234906,-0.188553255666213,5.92733700749513,2.68122291332989,-1.5464029478613,12.3097888127828,6.30251750236164,-6.3074053304654,10.1786257764007,9.30144368254508,-3.86098802359212,9.83993107936439
practice,3.23171106797935,6.43426137049074,3.61712874795896,2.10887193191255,-2.28763878705708,-6.24581013110091,7.46061637405287,24.4011775293618,6.95531894795291,19.9876126085045,10.8008103233448,8.46118499087378,-2.17872119578893,-2.21325770999579,-8.02298297149817,2.2090867913323,6.18984980875362,7.16038101870173,7.05323669100373,-18.3729844221937,2.09976497230635,5.7658586760699,-2.21325770999579,6.00132157447847,6.97011334587867,-1.04835633929621,9.99634772235589,-8.14631704819294,6.39378912873219,0.0734021459570273,-1.98449044024206,4.69734652684134,-0.646489164342256
practice,-1.58162120774646,-9.07398705027855,-1.30080158034747,15.0293795128296,6.87883844898575,-6.24558340140565,2.59572232342826,-11.0087019305995,-3.71931233389747,10.4580044887788,2.34839088113923,5.32561619470521,3.70281165871382,19.6835136973081,8.75885142743473,5.87764404383192,-4.98560497321848,53.6862923712942,2.00516186143407,-7.96572823721371,1.89490210254331,7.33060750658834,-1.72966612770873,-0.372292726509547,9.20262310900083,-7.96572823721371,1.40181083603651,-0.963756532073524,10.8050073632967,-1.28113307537998,6.03729925417392,-15.2210259291546,-4.79861698181817
practice,20.4664870245535,-3.49340516953302,-1.42145481702744,8.52892894040606,7.35771731708016,-12.972209566794,6.30740533046539,29.1313583976097,8.77046086466153,9.99824488646395,6.37961412181439,-2.75758081375676,4.97326037539302,18.3673354742909,-4.52334938391808,10.295686196523,-3.99652049095658,-0.0423675171492194,4.8666137702489,-5.22345897814034,9.5371143239894,-5.69261465866694,2.2090867913323,3.67035799829053,-1.87974668481356,2.88959542975528,-3.94847188511484,-0.415351456477926,1.40276473097105,0.561000372106774,8.28553775813745,-2.44318038750601,-1.24446274941465
practice,0.737892413677208,-4.4673294018177,9.43524559590405,14.2508232527353,0.523319514099848,0.614219596371776,17.8343392159946,9.43524559590405,-0.353945935174068,-0.581976142268417,5.4699023404606,-5.78683497612483,-0.197298781820629,28.9648720535573,11.9342452386776,-1.79255284215444,10.713182529901,6.84117141531364,-14.2588203953756,11.2782900319395,0.881474280832568,15.5288909590233,-4.72481826209478,9.35462323823771,1.86364730999566,6.49195400675314,0.308812633293998,4.64837618092223,9.98004145002203,15.1722781521363,-2.23180526967091,-4.52665777900561,-2.41121240085035
practice,0.834214642871447,-9.94577612145408,8.28493554112801,14.2532936968326,2.46396506561564,-0.585814762722834,4.97326037539302,10.4213751178744,-4.69378436414892,9.96590699305513,-169.512337127183,10.353419578654,-6.16397568740341,7.71145321880496,-2.22660164527982,4.72750338927911,6.5100066558715,2.50359422494274,4.8834184049766,7.85027590159735,-2.83772476389677,10.0207784542897,-4.50244850666222,12.0835412669995,-1.47093757192913,2.47113162474328,-4.42974677234906,-5.15451428679862,7.29504371066745,8.14448577594258,12.9973892094686,8.74084519927554,2.56005388554656
baseline,9.84444979691822,18.0605426859724,-161.458120131265,12.6389298584378,9.11772989734574,3.64440424806266,10.624894837742,1.58099717365208,-131.94883836605,-1.10200753886286,1.3479113251637,0.537284768395858,-3.25307904528027,-0.347966664004067,-142.027130663226,9.56235756211422,17.574322009548,-1.15832444139898,-12.1057693476838,7.08459585006279,7.32446689763989,2.28436573021545,4.74375521997835,14.397806256215,-9.34435078715224,6.81543337147882,15.6433040659496,-2.21904167839024,4.99958413125158,10.8010507404439,-2.98860505035617,0.582879323380273,0.16869466739521
baseline,-6.21548387315578,-2.52479253265807,22.8055964619693,7.43361117576679,12.5089661883714,5.28716390961142,11.6447644961063,1.06329927396442,-10.7200846015206,16.5418864195492,-8.70082792124885,-4.58230596541279,7.00118416762547,-5.02607394892317,-0.353945935174068,7.34143503491871,8.04933338578728,-5.65948184016247,7.5234732022439,1.62615105034528,6.07427195519486,26.3891952977688,5.27762855562271,8.05256278140135,10.4768289927456,4.93211380617336,-1.65153847325668,0.23570227503402,13.9524987269062,13.646265024351,7.20172845108082,-6.36562959150702,-1.83708595300978
baseline,-4.22667398728636,-12.1183577710991,0.133513025140896,6.97011334587867,-4.5387286114655,-0.297849681669225,4.2716348854679,5.22345897814033,-3.10954455172636,14.4164219242794,11.4660175512663,1.50653709253818,-0.46798312437024,-1.31796446321992,-1.68983648795961,5.45431147483921,0.744812660353062,0.644530923776615,-1.68983648795961,6.17713522587107,8.17408251791744,11.5995441979352,13.8929883505145,-5.32561619470522,2.81387025531367,1.54640294786129,2.46518575967873,-13.0654676678635,8.04933338578728,4.62184149430737,-1.59786397445782,3.36648911376047,-2.87008846913699
baseline,-0.504804331573613,2.45725513947478,1.15104424006355,12.7859436927398,1.06062445708719,1.23800448081591,15.3409388373986,27.8135468504998,5.63067627386187,13.4074010887435,9.92881375021392,9.57267220755387,0.848681722347057,31.4834964935201,2.08065392749581,17.3382442680091,18.8861439817321,19.1305893672801,11.6173144102744,-3.43336905834025,-3.10954455172636,5.95216809998223,1.30644984799874,7.20172845108082,5.32693069035384,-14.8393514916088,-2.01051698674552,8.22545343410835,8.65669505919539,-6.49461098177004,6.30740533046539,7.33564539231374,8.93801663345836
baseline,11.0193056753824,-10.4701896037195,8.06008626977662,8.30745887200636,-4.31717891057097,9.03112210772955,4.55992063285793,16.868026381331,13.9489940723763,-7.95800151264746,-8.5562900672943,4.47031704115298,12.4502492892865,-2.34849829956326,-2.74765248803596,8.04142033016062,6.90140344870146,14.6718811001407,1.25193800047253,-1.24182862756212,3.89653543849227,6.44699847300574,9.54228671258331,5.56720834143014,3.88822367733489,-0.163317014675661,2.77315214568873,-7.79065387185372,3.96306460832933,7.07344536456957,2.46651294644702,1.56298644317424,2.00468580398795
baseline,-2.59042655560996,-4.6004753649556,-3.61936144030515,12.3136549390714,12.1344333619691,2.96955542108199,5.44263938645326,-8.29340271986133,3.321285428564,18.6683499270244,5.23791043665619,2.59042655560995,6.33682664912611,13.4412356651079,17.7315216079971,5.90854625053428,11.7278272309558,-10.7185223310528,-1.02565646492785,11.2782900319395,0.678761475965576,6.51251485293014,1.86055786792527,-3.46435292642661,-0.849279284462778,14.9457672319523,-6.24767919566803,-8.01598815605717,2.75758081375677,0.297094762985731,4.75008308814436,-7.59110929230733,-2.11348628865133
baseline,-5.14271103442982,-2.86726172114068,7.61986494804042,6.49461098177003,7.61986494804042,1.62691859934105,3.2583504102977,4.16214723011635,10.5124159797466,15.107137340121,15,9.27377795230948,11.0151934965418,4.77792017326301,8.05347203893153,5.79417879440076,6.57196364586636,2.60154084864044,15.2708131575973,2.34405394834239,8.4910205180554,10.0543829316663,-13.3226510783988,4.17298447607951,-0.678761475965584,0.680412798460234,-2.97201238672395,-2.46396506561565,8.4755116046954,-4.58006955283124,1.61222857227671,-3.60683559243794,8.41484707453093
baseline,2.23203400372874,4.47861843799781,2.60922879992317,9.59092886357265,10.3316811575067,-1.58399964651844,7.00644098902055,5.36246652045396,-14.6217933574352,2.29146270970477,19.3947490097067,10.0174265660463,-7.30138177148322,-3.59680838826289,-0.0923749323153147,-2.77543691459921,5.05062813127474,3.43336905834024,-1.92267216977065,6.79676135046131,-5.70775683001101,3.6838457546231,0.598177202542303,-1.26992880690454,-5.81823277492666,8.71182295426102,0.658208616536846,11.9894024251598,-0.701562489782054,11.4349473274348,5.07664438142374,3.61487465484967,-0.912889634647465
baseline,-2.95723921962841,0.493322477459978,8.01598815605717,-1.5464029478613,8.28553775813745,5.10815579146106,9.05417821335851,32.2232379841529,5.18920192530965,11.1489423307465,-3.65023192457304,0.480716532293827,-4.06630583212065,14.0437015353357,-1.62691859934105,1.80148579348871,2.22660164527981,5.28476515359268,-2.71741882006248,1.47062137237131,2.65163856643965,0.737892413677208,1.84765988212557,0.21900734225201,-6.0374445741654,6.10659030313658,18.1426173362216,5.38425318146237,13.1092627988396,-6.62301559798307,5.26832102003615,1.30968342354782,3.06167050046448
baseline,-4.21168869874314,4.69378436414892,9.39611821929225,1.10200753886285,-1.65153847325668,15.1248497570249,-6.84963935977647,13.5020822688192,-4.82114226737774,11.6321839950621,23.4852881986988,6.84500273583309,-0.216646079482167,6.53014145630395,-4.16149449710443,-8.96807730780603,15.7482976230868,16.9345323321365,-2.95931667947788,17.2921540025394,1.9532977302718,9.0531369460265,-4.70757217606873,-5.01562465003168,5.20647462981888,-2.25552771402394,-0.523319514099838,-1.35007848827237,1.73928054545222,11.8172686800418,3.71931233389748,0.47371895998368,2.17257131497893
baseline,12.7590551303968,-6.10659030313658,11.4349473274348,-4.26709504126144,4.86799459414464,-6.81137564343593,11.9158600641344,-11.3206514080817,-12.7420652411297,19.646580421346,-1.5464029478613,0.216646079482177,7.53858890623792,0.530386350357449,-1.79553956173614,-6.90848782560041,9.86757052018188,-4.46549790699715,4.41670984815002,8.11363439785926,0.581976142268427,-5.07909203345029,-0.870901937820907,10.2412241973381,-6.70980014233929,-9.51831579565634,4.11443003485483,3.92033294352189,21.6823212378874,-4.85588024955256,-1.75346347482606,1.37872368813817,-4.12443359812714
baseline,0.458654447988026,9.15612547010632,0.731780287845051,19.0751499862565,1.92440497524343,3.34917717279076,4.82820223127531,22.9838887813227,12.3080890348962,13.5229581908929,-23.4046895510323,8.08063763382633,10.6763231374204,8.05256278140135,10.6931740133543,-2.47113162474328,20.8064979818167,-2.79200666526228,-6.22409665899215,-6.19582237741487,7.48362085636881,9.13189873296783,-6.19278682181835,6.51061051684564,12.8119369046932,13.9524987269062,11.0267143314647,-0.589950239443656,1.75346347482605,5.82562331856659,7.49786447230441,-4.35140643501286,-3.69807609308838
baseline,-4.03003421730908,-1.63025140783197,-1.79061262277034,-0.725151600810902,-2.3106943956001,-6.06591567961322,11.1138560182679,4.76513558448901,3.45411908348624,2.21441536755249,10.9651569481343,4.72481826209478,-2.63627013098345,0.790641619028753,-8.2436048785339,8.86526104467535,-12.8883422155955,-7.55040758165697,2.59042655560995,1.57694176606025,-1.84759423517411,3.61712874795896,1.15955536642366,9.2800335339472,13.5022687108374,8.52535710202491,-4.31717891057097,-2.95527100106545,10.0266240905778,-2.75758081375676,4.52472828635047,0.916258902953061,10.0672969562909
baseline,6.5484085744004,-7.67977546934013,0.141704216654785,10.7291268784073,11.6425857070749,5.22734207254687,-2.96722726994522,-11.3030453686862,8.78767606014739,13.3947701163972,4.55999026599595,6.28792458225561,13.4722619889152,-0.797399515506294,-13.2078877513155,2.60715611874232,12.2813468795031,7.91931235488005,7.65961517039475,3.11862537235365,1.65977852335903,-0.773416295696078,2.09180835652281,-0.367225765753474,-3.95662150138814,0.652397026875972,1.82639617903526,-1.62615105034528,0.155738739734861,0.658208616536846,-1.58426526362157,1.84752986129456,-2.71847556248517
baseline,-6.65469382137577,-9.35141297854521,1.15104424006355,10.5126889059423,-0.180806977438655,-0.415351456477926,13.5022687108374,21.6293424396789,2.61588800651026,10.7581133796914,-10.1924095222029,14.3790983629171,6.95531894795291,14.1855303899683,-1.27279747436743,5.62231716207801,6.30740533046539,-3.49735921433367,22.077513780063,7.66255814726234,43.0712543797065,10.1354706341627,-0.396261146837841,1.45374903215494,3.61712874795896,4.21632716343131,7.80992486739334,-1.73183859087775,0.362418153549256,6.0927442025839,2.76253876362455,-7.32846219354957,2.58510079715165
baseline,-0.337347939955472,3.90345922171492,9.7678983841354,0.511027722214759,7.8332413175057,6.4289127280569,3.00137829155704,12.9410519210058,-7.07922232391772,16.6441728566766,-15.9391067370022,-2.11603196116647,3.61487465484967,7.04891985896241,5.29857805849761,-1.83675400274743,6.79279137212209,3.02200283165863,0.759708882312143,15.0706464235143,18.039114910086,4.2645471202189,8.84263627686659,3.57730376375931,-5.3282416441239,-2.73781945771982,-16.1955994198578,8.15451023425192,2.52479253265806,-6.36683575186148,-2.3327484413969,-20.1239467194373,9.94598660377426
baseline,9.28673536085982,5.5679998873226,-5.27893089859277,4.93211380617336,8.41307910201486,-2.1585168313143,-1.04828597073674,6.73433917213117,-4.40991531732985,11.314797992855,-12.7829759169995,5.59882247063825,-9.97137217814043,0.95915064861686,-6.66294521340117,11.7894800115809,17.2905663698812,7.19163922895681,0.916258902953061,2.58060251596919,-0.619056092841144,-4.08849354761694,13.2500022088494,-11.3402255039095,3.37060857085543,-3.61271304576935,10.9004320077219,7.32846219354956,1.22887098593801,-3.35733965602538,5.64282838749421,-3.6542673284371,3.47144248613702
baseline,11.3837443569417,-1.58162120774646,-1.95287256670133,7.38688252150505,2.64519557245055,14.8344636904798,2.34087143204705,10.0988835862098,-13.0537460729694,-1.54860196978231,146.592571856179,-0.251797578002186,-14.4829512849533,-0.806443376515236,8.28553775813745,0.711170126334718,-4.1821074554269,14.0765693239655,-0.601015782375483,2.83794805543764,7.36684552595971,6.00132157447847,10.9291960694013,-0.00558216768745521,7.62485196451876,-5.66998307465353,5.65382812343095,11.6270155778063,-0.999427152713036,5.93038436121805,7.61470522878598,2.83772476389677,-4.82401173322086
baseline,2.92499131348095,1.71519381543985,7.30138177148322,-1.82865828520386,-0.00510542249988448,0.0472382142225703,19.4004613456321,-6.53383574316191,10.4020461839847,7.15679482868713,-7.10399445947982,5.42054990219462,10.1504625214923,1.54640294786129,-0.531709024366302,-0.480716532293832,11.9256728401386,-2.35402463626132,-5.79417879440077,8.06312722287253,1.92607884075611,14.4692401609785,7.04529536217239,-4.23045488815816,-8.36806849860586,19.3978124485582,9.13189873296783,-9.47955529954516,-4.03003421730908,0.0734021459570273,5.86412639400446,1.99088151774261,-0.570199830908553
baseline,1.03512794644273,-6.98689478304912,6.48147411671259,4.21168869874313,1.47621991790718,0.415351456477919,1.86055786792527,-9.39611821929224,-0.0932883745554806,6.1940657338555,0.435164806174761,20.7262220476905,3.32534767989972,-0.638132907640223,-7.16038101870174,-0.577861750188071,6.45582688554389,4.12284977342016,10.4021853547647,12.5120578564351,-12.5120578564351,0.861235112018899,13.5865925779679,4.95670010314816,-3.43494882292201,-11.6481285740343,14.6557339681594,-5.15104728819046,75.7836962818241,2.79243047154833,6.06591567961323,9.14165779493341,2.64154275747837
rotation,7.49037110762526,-5.72656509353961,-0.0660832609656598,2.2090867913323,171.543917347144,6.68926545079397,0.946779765026128,14.8393514916088,-5.60969128255609,-2.34849829956326,1.46960381966778,5.40084270895805,8.08067811505843,14.2789762044856,10.0174265660463,2.69884605352662,3.93568739166915,-172.239074909118,10.2553882245534,8.28446006916489,-1.71541884015824,8.53849514403195,8.05256278140135,18.6732513809958,1.20107978617789,5.18920192530965,9.3992115312528,-5.50233129850003,-3.99551162562481,4.91289098406525,-2.20876256461579,-50.1509569413653,-3.36189935376344
rotation,2.23203400372874,9.2684651801498,-6.17713522587106,-1.27279747436743,-156.574506098713,-17.7264976759284,2.34405394834239,-1.40181083603651,-28.8955618106956,-67.2836236150786,0.577861750188081,-2.68213217850804,-7.31302837736289,-2.15295161068487,167.465036532736,-4.36979004634863,4.66018967691915,-8.72327081036363,-6.93842569196919,3.81763820973341,1.24431959854182,9.41122251058631,-0.459814624059235,2.56784186840879,83.0480489015915,36.369750193073,4.83647952654883,7.6659051581291,11.0132144755827,-11.0151934965418,-58.9648720535573,-55.3720331231457,-9.99126438290149
rotation,-2.94661544171407,-1.86742889152552,-23.9850772422043,-0.338233862734694,54.2124998220939,-17.7803753633593,1.9532977302718,6.17295750583788,25.2879448678612,44.1571717767745,-6.36562959150702,13.918854075122,-4.80586356814613,9.5045848842712,-170.730981345683,0.902863418399608,177.010867506452,-6.66294521340117,-72.7574270409144,2.329390525633,-7.35771731708017,-0.420195375167271,-7.71361645298373,3.11363000489137,-156.300509989955,-51.3401288602906,-15.3897344672168,-5.75317602936194,0.308200026663317,-6.69097379647648,1.69418139183426,-47.3610701415622,-44.7890564235903
rotation,-2.28436573021544,-150.296565539416,14.8884010290498,-15.0706464235144,-0.423282890458156,-39.0727416274329,0.633878861519143,-113.743005285385,-36.9838527478168,-25.4002410363449,-7.52347320224391,-92.0491788275555,5.52226393299037,1.25377844061496,-12.3277182104984,0.996395487435551,21.9506666142127,-59.4652646549127,-65.5090261287854,-14.6919304238838,-4.20671026109555,-50.2350867733215,12.6214457880851,-0.0472382142225601,-13.646265024351,6.01492275779567,7.20172845108082,-33.7922412678951,-2.13480617580313,66.5792147553939,-8.28553775813744,-43.8012269794233,-47.2282410711912
rotation,-12.3242109722421,174.094696175408,-22.9043984334719,-12.6389298584378,4.30652960976645,-12.9275194234349,-15.8449928633819,-80.6643967183221,-26.8000269739523,-112.230932286626,-68.3706575603211,-0.246451256092689,-7.36242272893212,-7.16038101870174,-15.1454895020828,-35.8562553411343,1.06062445708719,-27.6536761602732,-38.742004271305,-0.701562489782054,6.77737148568656,-56.44806124294,3.12325272049911,-3.51096288045885,-14.71225355854,-27.6256411661494,-2.18645314950023,2.92279007779383,-79.173986993809,-37.7057335255262,-12.7078459974606,-55.6674348157219,-48.318185689267
rotation,-10.8889579114339,-21.0917446230918,-31.5858444709833,-4.85515805126523,2.87627763733454,-19.6672832095148,-21.8811714846204,160.380864736726,-38.6109464553188,29.5710475182207,92.4319039060704,-1.82639617903526,-22.2572467092416,-49.6672832095148,-13.1809463814096,7.6659051581291,-97.8114413858955,-46.8722920018167,28.2479059841618,6.90140344870146,76.5275254422129,-78.8673128672649,-11.3191055021011,-3.1232527204991,-3.44125027301806,-50.7529161389655,-3.65113932619271,-5.38425318146236,-12.7648727536249,-53.6250137631435,-19.724293336931,-56.5207279206205,-25.0516785926484
rotation,-22.5960487385357,-8.84967292722603,-2.73829666682619,-21.1206205311554,14.8138813640564,-21.280194249395,-16.1520087693617,141.458021533549,-44.0021759858571,155.064457526074,21.5973977114221,100.233370066818,-57.6496577294903,-29.6853566584902,-27.3187770866701,17.6982429228363,-26.8298792229938,-34.7846199654791,-6.91541562444862,174.786214267812,17.4305879554888,-61.3082738669326,-3.96577465069724,-8.85589564409068,-41.0731995199833,-31.7296661277087,77.4607202828804,-11.1382143271526,-22.7049562893326,-78.0204748337499,-9.73332125805854,-98.4376199220168,-22.929920141349
rotation,-0.598177202542293,-105.386539420316,-15.7088001480014,-42.7829759169995,-16.4791722986574,-49.4857693032714,23.2971449698369,-6.62301559798307,-25.1717977687247,-41.2121481223715,-18.814695564848,-24.7498171998548,-24.291439266373,-4.57499296368772,-21.4746428979751,-6.55774253723423,-52.2736156314031,-64.7221105468778,7.96929734419037,2.26384781967522,119.025780031447,-20.8027620325013,-20.8579422385979,-3.44125027301806,-13.3155546041787,-43.0403687643575,26.4668665216164,-8.72442162972522,-129.63760934182,-35.2335076069744,-23.2971449698369,-63.1977974647583,-27.7104916718352
rotation,-5.20266369293185,-52.5861862203421,-15.0331481308396,-28.1307956979242,20.234495941351,-34.0319368110615,11.0353979545572,-7.55060625360323,-15.2003562506314,-5.24185808057733,-4.4868981010169,-90.7597088823121,-63.2129956443122,-19.3589941756947,-31.6261510503453,11.0633441545635,-19.8709484775802,-57.6169126025116,-33.9484718851148,-6.19135280571423,-0.0817483562352734,-3.37630351594585,-12.255246254278,-18.0986272732426,-20.5469785210248,-34.2645471202189,0.269649965344461,-22.8270798600063,2.42468189408904,-37.634784530919,-68.1136343978593,-59.6556467104051,-29.8541459381166
